lot,priority_score,path,route,title,kind,section,words,course_role,course_action,modules,audience_routes,narrative_status,narrative_signals,didactic_status,didactic_signals,consistency_band,review_flags,orientation_relations,explicit_orientation_reference,explicit_guide_reference,visual_status,visual_decision,visual_family,featured,svg_assets,accessible_svg,inline_images,missing_alt,current_h5p,interaction_candidate,interaction_technology,internal_links,cross_section_links,organization_needs
L4-referencias-observatorio-y-vigencia,2,observatorio/estudios/crisis-revision-pares-ia/index.md,/observatorio/estudios/crisis-revision-pares-ia/,"Más, no mejor: IA, incentivos y la crisis emergente de la revisión por pares",page,observatorio,1300,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,3,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,4,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,observatorio/estudios/encuesta-dec-2026/index.md,/observatorio/estudios/encuesta-dec-2026/,Encuesta DEC 2026 — IA en educación superior,page,observatorio,633,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,2,parcial,3,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,2,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,observatorio/estudios/habitar-ia-simondon/index.md,/observatorio/estudios/habitar-ia-simondon/,"Habitar la IA: técnica, cultura y aprendizaje con Simondon",page,observatorio,2207,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,4,robusto-candidato,8,revision-dirigida,autoria-o-responsabilidad-de-la-ia-por-revisar,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,visual-explicativo-candidato,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,2,2,0,0,,sin-interaccion-obligatoria,Ninguna,6,5,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,observatorio/estudios/paradoja-descarga-cognitiva/index.md,/observatorio/estudios/paradoja-descarga-cognitiva/,La paradoja de la descarga cognitiva en el aprendizaje,page,observatorio,1441,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,2,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,figura-gobernada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,2,2,0,0,,sin-interaccion-obligatoria,Ninguna,3,2,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,observatorio/guias/evaluacion-herramientas-ia-educativas/index.md,/observatorio/guias/evaluacion-herramientas-ia-educativas/,Revisa una herramienta de IA antes de autorizarla: seis dimensiones y una decisión,page,observatorio,1386,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,4,robusto-candidato,7,revision-dirigida,autoria-o-responsabilidad-de-la-ia-por-revisar,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,3,3,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/articulos/cormier-rhizomatic-education/index.md,/recursos/articulos/cormier-rhizomatic-education/,Rhizomatic education: community as curriculum — Cormier,page,recursos,366,referencia-opcional,conservar-como-profundizacion,,estudiantado|profesorado,parcial,3,parcial,3,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,3,3,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/articulos/genai-feedback-engagement-2025/index.md,/recursos/articulos/genai-feedback-engagement-2025/,Generative AI as an enabler of student feedback engagement,page,recursos,565,referencia-opcional,conservar-como-profundizacion,,estudiantado|profesorado,parcial,2,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido,false,false,solo-imagen-de-portada,conservar-como-referencia,editorial-situada-o-conceptual-especifica,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,2,2,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/articulos/next-era-assessment-dec/index.md,/recursos/articulos/next-era-assessment-dec/,The Next Era of Assessment: A Global Review of AI in Assessment Design — Digital Education Council,page,recursos,503,referencia-opcional,conservar-como-profundizacion,,estudiantado|profesorado,parcial,3,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,3,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/articulos/partnerships-pedagogicos-ia-wang-zhang/index.md,/recursos/articulos/partnerships-pedagogicos-ia-wang-zhang/,Alianzas pedagógicas con IA generativa — Wang & Zhang (2026),page,recursos,1087,referencia-opcional,conservar-como-profundizacion,,estudiantado|profesorado,parcial,3,parcial,4,sin-alerta-automatica,,verificacion-y-fuentes|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/glosario/aprendizaje-digital/index.md,/recursos/glosario/aprendizaje-digital/,Aprendizaje digital,page,recursos,177,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,2,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/glosario/esfuerzo-productivo/index.md,/recursos/glosario/esfuerzo-productivo/,Esfuerzo productivo,page,recursos,166,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,2,parcial,3,sin-alerta-automatica,,aprendizaje-y-evaluacion-del-proceso|diseno-activo-hibrido,false,false,visual-explicativo-candidato,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,true,1,0,0,0,,sin-interaccion-obligatoria,Ninguna,5,2,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/glosario/ganancia-cognitiva/index.md,/recursos/glosario/ganancia-cognitiva/,Ganancia cognitiva,page,recursos,662,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,4,robusto-candidato,7,revision-dirigida,deteccion-de-ia-requiere-mediacion,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,sin-visual,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,4,2,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/glosario/ingenieria-de-prompts/index.md,/recursos/glosario/ingenieria-de-prompts/,Ingeniería de prompts,page,recursos,177,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,3,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados,false,false,solo-imagen-de-portada,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/glosario/trazabilidad/index.md,/recursos/glosario/trazabilidad/,Trazabilidad,page,recursos,157,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,2,parcial,3,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso,false,false,visual-explicativo-candidato,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,true,1,0,0,0,,sin-interaccion-obligatoria,Ninguna,6,3,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/glosario/vendor-lock-in/index.md,/recursos/glosario/vendor-lock-in/,Dependencia de proveedor (vendor lock-in),page,recursos,159,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,2,parcial,3,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,visual-explicativo-candidato,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,true,1,0,0,0,,sin-interaccion-obligatoria,Ninguna,5,2,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/links/comunidades-practica-docente-ia/index.md,/recursos/links/comunidades-practica-docente-ia/,Redes y espacios para compartir prácticas docentes con IA,page,recursos,737,referencia-opcional,verificar-vigencia-antes-de-enlazar,,estudiantado|profesorado,parcial,3,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,conservar-como-referencia,editorial-situada-o-conceptual-especifica,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,3,2,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/videos/learn-prompting-curso-completo.md,/recursos/videos/learn-prompting-curso-completo/,Learn Prompting: guía introductoria y cursos,page,recursos,283,referencia-opcional,verificar-vigencia-antes-de-enlazar,,estudiantado|profesorado,parcial,2,parcial,3,sin-alerta-automatica,,verificacion-y-fuentes|etica-contexto-y-cuidados,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,1,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,2,recursos/videos/sal-khan-ia-educacion.md,/recursos/videos/sal-khan-ia-educacion/,Sal Khan presenta su visión de la IA como apoyo educativo,page,recursos,345,referencia-opcional,verificar-vigencia-antes-de-enlazar,,estudiantado|profesorado,parcial,2,parcial,3,sin-alerta-automatica,,verificacion-y-fuentes|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,crear-enlaces-de-continuidad|vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,1,blog/aprender-con-ia-vs-aprender-sobre-ia/index.md,/blog/aprender-con-ia-vs-aprender-sobre-ia/,Aprender con IA vs aprender sobre IA,page,blog,781,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,2,parcial,6,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,4,4,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,1,observatorio/estudios/encuesta-eniag-mexico/index.md,/observatorio/estudios/encuesta-eniag-mexico/,Censo nacional ENIAG — IA generativa en la educación superior mexicana,page,observatorio,1246,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,2,parcial,6,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,visual-explicativo-candidato,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,1,0,0,0,,sin-interaccion-obligatoria,Ninguna,4,3,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,1,recursos/glosario/gobernanza-distribuida/index.md,/recursos/glosario/gobernanza-distribuida/,Gobernanza distribuida,page,recursos,162,referencia-opcional,revisar-en-fase-editorial,,estudiantado|profesorado,parcial,2,parcial,6,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,visual-explicativo-candidato,sustituir-por-sistema-de-iconos-o-retirar,neon-tecnologico-generico,true,1,0,0,0,,sin-interaccion-obligatoria,Ninguna,4,3,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,0,observatorio/guias/documentacion-buenas-practicas-ia/index.md,/observatorio/guias/documentacion-buenas-practicas-ia/,Documenta una práctica docente con IA para que otra persona pueda repetirla,page,observatorio,977,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,robusto-candidato,5,robusto-candidato,8,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,6,6,vincular-orientaciones|vincular-guia-por-audiencia
L4-referencias-observatorio-y-vigencia,0,recursos/comparativa-llm-pedagogica/index.md,/recursos/comparativa-llm-pedagogica/,Comparativa pedagógica de LLMs: qué usar para qué tarea,page,recursos,882,referencia-opcional,conservar-fuera-del-recorrido-obligatorio,,estudiantado|profesorado,parcial,4,robusto-candidato,7,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,reencuadrar-o-sustituir-tras-lectura,ilustracion-mixta,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,5,3,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,8,recursos/glosario/_index.md,/recursos/glosario/,Glosario de términos,section,recursos,314,navegacion,conservar-como-navegacion,,,debil,1,debil,2,revision-dirigida,correspondencia-samr-bloom-por-revisar,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,1,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,_index.md,/,Aprendizaje digital e IA,section,_index.md,277,navegacion,conservar-como-navegacion,,,debil,0,parcial,5,revision-dirigida,autoria-o-responsabilidad-de-la-ia-por-revisar,aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,figura-gobernada,no-requiere-portada-adicional,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,9,9,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,areas/digital/_index.md,/areas/digital/,Aprendizaje digital,section,areas,0,navegacion,conservar-como-navegacion,,,debil,0,debil,0,sin-alerta-automatica,,aprendizaje-y-evaluacion-del-proceso|decision-institucional-y-tecnologia,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary|vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,areas/etica/_index.md,/areas/etica/,Ética,section,areas,0,navegacion,conservar-como-navegacion,,,debil,0,debil,0,sin-alerta-automatica,,etica-contexto-y-cuidados,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary|vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,areas/evaluacion/_index.md,/areas/evaluacion/,Evaluación,section,areas,0,navegacion,conservar-como-navegacion,,,debil,0,debil,0,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary|vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,areas/formacion/_index.md,/areas/formacion/,Formación docente,section,areas,0,navegacion,conservar-como-navegacion,,,debil,0,debil,1,sin-alerta-automatica,,,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary
L5-navegacion-y-material-fuera-del-recorrido,6,areas/ia/_index.md,/areas/ia/,IA,section,areas,0,navegacion,conservar-como-navegacion,,,debil,0,debil,0,sin-alerta-automatica,,,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary
L5-navegacion-y-material-fuera-del-recorrido,6,areas/pedagogia/_index.md,/areas/pedagogia/,Pedagogía,section,areas,0,navegacion,conservar-como-navegacion,,,debil,0,debil,0,sin-alerta-automatica,,aprendizaje-y-evaluacion-del-proceso,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary|vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,formacion-docente/_index.md,/formacion-docente/,Formación docente,section,formacion-docente,180,navegacion,conservar-como-navegacion,,,debil,1,parcial,5,revision-dirigida,correspondencia-samr-bloom-por-revisar,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,12,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,ia-educacion/rutas/_index.md,/ia-educacion/rutas/,Rutas por responsabilidad,section,ia-educacion,247,navegacion,conservar-como-navegacion,,,debil,1,parcial,4,revision-dirigida,autoria-o-responsabilidad-de-la-ia-por-revisar,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,6,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,6,licencia/index.md,/licencia/,Licencia del sitio,page,licencia,473,fuera-del-recorrido-inicial,no-incorporar-al-curso,,,debil,1,parcial,4,revision-dirigida,autoria-o-responsabilidad-de-la-ia-por-revisar,verificacion-y-fuentes|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,visual-explicativo-candidato,no-requiere-portada-adicional,sin-featured-local,false,0,0,3,0,,sin-interaccion-obligatoria,Ninguna,1,1,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,actividades/_index.md,/actividades/,Actividades,section,actividades,43,navegacion,conservar-como-navegacion,,,parcial,2,debil,1,sin-alerta-automatica,,agenciamiento-y-cocreacion|etica-contexto-y-cuidados|diseno-activo-hibrido,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,0,0,agregar-summary|vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,blog/_index.md,/blog/,Blog,section,blog,308,navegacion,conservar-como-navegacion,,,debil,0,parcial,4,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,6,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,ia-educacion/_index.md,/ia-educacion/,IA en educación,section,ia-educacion,113,navegacion,conservar-como-navegacion,,,parcial,2,parcial,5,revision-dirigida,autoria-o-responsabilidad-de-la-ia-por-revisar,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,10,1,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,ia-educacion/etica-y-transparencia/_index.md,/ia-educacion/etica-y-transparencia/,Ética y transparencia en el uso de IA,section,ia-educacion,514,navegacion,conservar-como-navegacion,,,debil,1,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,19,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,ia-educacion/guias/_index.md,/ia-educacion/guias/,Guías prácticas de IA,section,ia-educacion,221,navegacion,conservar-como-navegacion,,,debil,1,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,7,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,ia-educacion/integracion-curricular/_index.md,/ia-educacion/integracion-curricular/,Integración curricular,section,ia-educacion,238,navegacion,conservar-como-navegacion,,,debil,1,parcial,5,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|diseno-activo-hibrido|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,2,1,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,laboratorio/h5p-runtime/index.md,/laboratorio/h5p-runtime/,Laboratorio técnico del runtime H5P,page,laboratorio,226,fuera-del-recorrido-inicial,conservar-como-entorno-o-demostracion,,,debil,1,parcial,4,sin-alerta-automatica,,verificacion-y-fuentes|etica-contexto-y-cuidados|diseno-activo-hibrido,false,false,sin-visual,evaluar-si-necesita-portada,sin-featured-local,false,0,0,0,0,runtime-probe|runtime-probe,auditar-y-mediar-h5p-existente,H5P ya gobernado,0,0,crear-enlaces-de-continuidad|vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,laboratorio/integracion-ia/_index.md,/laboratorio/integracion-ia/,Integración de IA en los aprendizajes,section,laboratorio,206,navegacion,conservar-como-navegacion,,,debil,1,parcial,4,sin-alerta-automatica,,verificacion-y-fuentes|agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,observatorio/_index.md,/observatorio/,Observatorio de IA y pedagogía digital,section,observatorio,156,navegacion,conservar-como-navegacion,,,debil,1,parcial,3,sin-alerta-automatica,,verificacion-y-fuentes|etica-contexto-y-cuidados,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,3,0,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,observatorio/documentacion/_index.md,/observatorio/documentacion/,Documentación y seguimiento,section,observatorio,166,navegacion,conservar-como-navegacion,,,debil,1,parcial,5,sin-alerta-automatica,,verificacion-y-fuentes|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|diseno-activo-hibrido,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,2,1,vincular-orientaciones|vincular-guia-por-audiencia
L5-navegacion-y-material-fuera-del-recorrido,4,observatorio/guias/_index.md,/observatorio/guias/,Guías metodológicas,section,observatorio,155,navegacion,conservar-como-navegacion,,,debil,0,parcial,4,sin-alerta-automatica,,agenciamiento-y-cocreacion|aprendizaje-y-evaluacion-del-proceso|etica-contexto-y-cuidados|decision-institucional-y-tecnologia,false,false,solo-imagen-de-portada,rediseñar-como-identidad-de-seccion,portada-generica-de-seccion,true,0,0,0,0,,sin-interaccion-obligatoria,Ninguna,1,0,vincular-orientaciones|vincular-guia-por-audiencia
